CUST_ID,anomaly_percent,is_anomaly
C11811,11.32552460395148,0
C11813,14.594704429720778,0
C11814,27.1306765633647,1
C11815,18.79106383331272,0
C11816,19.417601985389364,0
C11817,10.81930670849267,0
C11818,16.275362755428066,0
C11819,26.93111632670881,1
C11820,21.751407087019533,0
C11821,8.269539478114703,0
C11822,8.895507387917478,0
C11823,14.20425334058806,0
C11824,8.382247985009123,0
C11825,30.081897913713306,1
C11826,21.22538270004788,0
C11827,29.797197238143568,1
C11828,17.278899609237655,0
C11829,9.566022434436473,0
C11830,14.136869596556977,0
C11831,11.735065975669052,0
C11832,18.641213695308302,0
C11833,14.178720981710088,0
C11834,14.133304316956597,0
C11835,13.298074550905028,0
C11836,13.871063768786602,0
C11837,12.607972568408673,0
C11838,22.854982055211384,0
C11839,10.82387147475141,0
C11840,9.765138219339283,0
C11841,18.084622928757803,0
C11842,13.034607138478524,0
C11843,15.334499302097996,0
C11844,15.266770768043521,0
C11845,10.841723114914933,0
C11846,14.583664878943086,0
C11847,9.146332416123876,0
C11848,19.089112603736794,0
C11849,14.97923299089076,0
C11850,15.205784906812173,0
C11851,13.249150839159308,0
C11852,11.53729170544593,0
C11853,11.411822531095844,0
C11854,16.88368272725459,0
C11855,16.054869952212933,0
C11856,11.543520268080428,0
C11857,13.34422884239258,0
C11858,12.559370369715433,0
C11859,13.067339932508801,0
C11860,15.088830869053274,0
C11861,13.3887054219861,0
C11862,14.732586025079838,0
C11863,15.011328290553378,0
C11864,11.179214017578886,0
C11865,19.25508362587797,0
C11866,11.891791046585311,0
C11867,13.072633936826417,0
C11868,8.4398024688467,0
C11869,12.720859323729558,0
C11870,13.429808529060857,0
C11871,12.980070362922017,0
C11872,15.409468925961026,0
C11873,13.286522328475048,0
C11874,11.146582543849604,0
C11875,9.563277692494115,0
C11876,12.871433462816025,0
C11877,27.769925817135938,1
C11878,13.779248035170946,0
C11879,18.226133686901115,0
C11880,11.011355795933802,0
C11881,11.600265977905554,0
C11882,12.402144490242273,0
C11883,12.712843031937457,0
C11884,15.063756529416006,0
C11885,13.3105597022144,0
C11886,12.262405824999139,0
C11887,10.865185458007486,0
C11888,12.197538535150326,0
C11889,9.95035285622445,0
C11890,13.046867401145965,0
C11892,12.345799311935812,0
C11893,13.669138585147369,0
C11894,7.799751637513371,0
C11895,10.429557189407417,0
C11896,12.553594436694473,0
C11897,15.75237629706581,0
C11898,10.143849486194203,0
C11899,11.89986642660783,0
C11900,20.017665694012475,0
C11901,12.978300289628217,0
C11902,13.241742566353167,0
C11903,16.1511226087623,0
C11904,19.78286934523546,0
C11905,13.50406717748921,0
C11906,17.886422646689304,0
C11907,11.182937742066036,0
C11908,8.257392085812624,0
C11909,16.648454048596285,0
C11910,14.076752632181464,0
C11911,14.75131943852478,0
C11912,29.96235478059541,1
C11913,11.36333914290632,0
C11914,11.218564552255199,0
C11915,11.440684132063888,0
C11916,13.917998026392283,0
C11917,16.00251183689091,0
C11918,13.063156088974592,0
C11919,13.55559682842515,0
C11920,7.821548599832548,0
C11921,15.395669210899232,0
C11922,17.029775096982927,0
C11924,13.106541647452778,0
C11925,9.536242152953344,0
C11926,11.602001314424994,0
C11927,16.169000040953016,0
C11928,9.57627277503881,0
C11929,11.636623948866935,0
C11930,16.207665063336393,0
C11931,15.371407114628152,0
C11932,16.39007316400565,0
C11933,5.529054963528581,0
C11934,14.192486822125264,0
C11935,13.136122204402803,0
C11936,14.754202083296382,0
C11937,12.623639502527345,0
C11938,13.351724583200772,0
C11939,11.807561002444146,0
C11940,11.523553373556979,0
C11941,10.770514046684708,0
C11942,12.805450091165573,0
C11943,12.16752869779854,0
C11944,12.01516991289323,0
C11945,10.425465142515474,0
C11946,15.836510714519006,0
C11947,12.107768128641675,0
C11948,12.07915714899246,0
C11949,8.757950320730234,0
C11950,11.963049444052789,0
C11951,14.809797011283655,0
C11952,17.753301462157566,0
C11953,15.373934944289122,0
C11954,10.461430795554588,0
C11955,18.61713178729648,0
C11956,12.287084673662525,0
C11957,15.44808512334753,0
C11958,16.029973687712058,0
C11959,10.961027863947052,0
C11960,10.483073000080632,0
C11961,13.213545734149717,0
C11962,10.886970679873864,0
C11963,12.401141461673072,0
C11964,10.016854065911817,0
C11965,12.937000533991148,0
C11966,14.241336292045128,0
C11967,16.07063981502332,0
C11968,17.05615214002777,0
C11969,11.970828145144662,0
C11970,7.696374417877257,0
C11971,15.754267256295645,0
C11972,12.308230990928026,0
C11973,11.567043303680618,0
C11974,32.692601607188,1
C11975,47.51976964300699,1
C11976,14.276707794118645,0
C11977,12.58007238781409,0
C11978,13.6915153157282,0
C11979,12.60959240213608,0
C11980,13.028916466583876,0
C11981,14.60591842668556,0
C11982,22.84486884560071,0
C11983,10.144034627581837,0
C11984,7.924326278782466,0
C11985,20.718573036877512,0
C11986,15.708043161827181,0
C11987,25.985541728719358,1
C11988,18.345500968495152,0
C11989,13.936983437247976,0
C11990,14.816888254406868,0
C11991,13.398209920124367,0
C11992,11.229423112536562,0
C11993,15.402246393141942,0
C11994,14.73124594069039,0
C11995,13.069567816256594,0
C11996,12.344795101035674,0
C11997,14.132972713849126,0
C11998,15.43065660975769,0
C11999,24.30524541380825,0
C12000,11.919768510081202,0
C12001,12.974757970385923,0
C12002,8.130423979192893,0
C12004,17.113190908626848,0
C12005,14.851822588150307,0
C12006,31.66613207509637,1
C12007,14.531172252486313,0
C12008,13.306941307774567,0
C12009,12.2074508469529,0
C12010,10.809865543407893,0
C12011,9.174133989234333,0
C12012,12.268717563827696,0
C12013,12.70543054375229,0
C12014,8.894310441381881,0
C12015,14.767385660414641,0
C12016,16.605768545062062,0
C12017,11.137094635148438,0
C12018,15.766923146065942,0
C12019,11.150800524660436,0
C12020,21.695973568047773,0
C12021,13.279531697388123,0
C12022,10.425489119390068,0
C12023,13.059694734176755,0
C12024,22.967328677851675,0
C12025,15.375380478382992,0
C12026,12.375571030175795,0
C12027,15.077695917865904,0
C12028,16.457371714661917,0
C12029,14.40763480301405,0
C12030,16.88800878874228,0
C12031,13.67021945626847,0
C12032,14.502575701001346,0
C12033,6.32682091228806,0
C12034,9.893881313770281,0
C12035,13.771629401920984,0
C12036,11.207616108938796,0
C12037,11.663067235221249,0
C12038,14.750585158642174,0
C12039,12.99333265073799,0
C12040,11.108099339349046,0
C12041,16.134440366719613,0
C12042,11.460132697675396,0
C12043,12.638038688923878,0
C12044,15.207205645555872,0
C12045,8.01584555189606,0
C12046,27.872599533725968,1
C12047,13.65259079436933,0
C12048,17.22257619454537,0
C12049,14.820826093801381,0
C12050,13.910645405460581,0
C12051,18.95817912209289,0
C12052,20.025123693176493,0
C12053,15.126831598276318,0
C12054,32.37466221157876,1
C12055,13.275906097833614,0
C12056,23.490020444144847,0
C12057,6.7261891871193455,0
C12058,12.866480891403448,0
C12059,5.31185894080548,0
C12060,10.575330375152754,0
C12061,14.533180598666052,0
C12062,12.175592308908241,0
C12063,22.56235175414533,0
C12064,17.950357887284593,0
C12065,15.457511671554421,0
C12066,13.54743898309051,0
C12067,9.787254648297976,0
C12068,15.956761639406361,0
C12069,17.90609055187137,0
C12070,14.545578679115831,0
C12071,12.452763675563428,0
C12072,10.165360794895099,0
C12073,10.582666294718411,0
C12074,8.567182672459356,0
C12075,14.541494223457404,0
C12076,11.392067666687172,0
C12077,13.99944315252889,0
C12078,25.813620013336287,1
C12079,10.70814224726483,0
C12080,14.937227594105426,0
C12081,11.75496268625761,0
C12082,12.668865878752666,0
C12083,25.106581121776152,1
C12084,13.800894590910753,0
C12085,18.09398014320032,0
C12086,13.662520225558852,0
C12087,21.269856911883515,0
C12088,21.617680608265,0
C12089,14.140275613840656,0
C12090,15.5606026451267,0
C12091,11.623450356580634,0
C12092,13.49680014395178,0
C12093,6.330348665664666,0
C12094,15.305258295628702,0
C12095,10.660448519812142,0
C12096,14.732221180025762,0
C12097,14.232570083998686,0
C12098,14.293076826566667,0
C12099,14.770950854253298,0
C12100,13.61068462576777,0
C12101,16.99168880756057,0
C12102,9.291189189415732,0
C12103,14.45090525898934,0
C12104,13.961960464731474,0
C12105,16.357019881227245,0
C12107,13.512349962684613,0
C12108,12.85948160764154,0
C12109,8.955170880550494,0
C12110,18.38218031496641,0
C12111,18.300642009530335,0
C12112,7.317661532907953,0
C12113,15.993999185339982,0
C12114,14.357668982966251,0
C12115,28.847845891056817,1
C12116,13.865063378271142,0
C12117,11.78278813707222,0
C12118,13.43687739205964,0
C12119,12.99902595661068,0
C12120,13.316092939491819,0
C12121,12.73062314672051,0
C12122,10.544096533709672,0
C12124,14.724246735907617,0
C12125,16.9240197491087,0
C12127,13.0790956636862,0
C12128,14.33255689376091,0
C12129,14.344824945900333,0
C12130,14.127394499750428,0
C12131,15.501998495929417,0
C12132,14.5374068606052,0
C12133,33.10950045719984,1
C12134,20.412322150330464,0
C12135,13.616104800997144,0
C12136,16.251852836152985,0
C12137,14.836294701142949,0
C12138,11.136475106642168,0
C12139,14.58126989005167,0
C12140,11.92301725140511,0
C12141,8.440011463418225,0
C12142,15.194022988776801,0
C12143,21.488861099044613,0
C12144,14.107462853194775,0
C12145,15.399277624831173,0
C12146,11.996799824656735,0
C12147,6.981607974418373,0
C12148,9.926029540802505,0
C12149,14.156566677331936,0
C12150,14.7650965778424,0
C12151,15.235302920242836,0
C12152,11.936931492283517,0
C12153,9.615390681458436,0
C12154,23.79023506431058,0
C12155,13.875899202826952,0
C12156,14.010895102020852,0
C12157,12.833091748055638,0
C12158,23.97137873924496,0
C12159,17.313597894915688,0
C12160,13.510898627314669,0
C12161,16.27614972614537,0
C12162,12.357702886181077,0
C12163,16.581558886570562,0
C12164,14.201038379690528,0
C12165,9.379299544147345,0
C12166,12.305764780675647,0
C12167,23.587170364442255,0
C12168,8.477298283622845,0
C12169,10.406085000071911,0
C12170,15.545676473965056,0
C12171,14.02413876905407,0
C12172,12.098653689545474,0
C12173,19.399204919171932,0
C12174,17.4300672938116,0
C12175,16.532615346765148,0
C12176,10.726668358254027,0
C12177,14.43399389213871,0
C12178,10.788393006881597,0
C12179,13.87859317789943,0
C12180,14.099086920911208,0
C12181,16.8404706261756,0
C12182,12.059319857872593,0
C12183,13.401633595682574,0
C12184,13.572511592214306,0
C12185,13.193146977679406,0
C12186,12.493508988000963,0
C12187,13.49132798948593,0
C12188,13.3142248745414,0
C12189,14.319852866018909,0
C12190,13.003948128962966,0
C12191,12.105978425186363,0
C12192,7.8861030926812,0
C12194,15.06049102316409,0
C12195,9.406771823431082,0
C12196,19.34158116662831,0
C12197,10.754899156824992,0
C12198,13.943474173190562,0
C12199,14.508784127630683,0
C12200,16.176583197487705,0
C12201,18.37558084901242,0
C12202,14.503723992791521,0
C12203,13.437563487301166,0
C12204,9.195946652524736,0
C12205,13.131243471505405,0
C12206,14.974363156175189,0
C12207,12.583794753666112,0
C12208,8.747116257001746,0
C12209,13.646371905386154,0
C12210,24.757868765308977,0
C12211,10.272272261552565,0
C12212,10.686023567063465,0
C12213,14.207557395328369,0
C12214,10.413080788112772,0
C12215,10.352475469942188,0
C12216,14.017120698636345,0
C12217,14.579041955296304,0
C12218,10.911712373631005,0
C12219,24.822774917762754,0
C12220,15.180865670317065,0
C12221,15.436278366153584,0
C12222,13.80676230768235,0
C12223,13.223437595945848,0
C12224,11.058246937256914,0
C12225,10.772260798979925,0
C12226,74.58114101954227,1
C12227,13.046894236840634,0
C12228,9.448851177510106,0
C12229,16.3863181576257,0
C12230,9.876806608462688,0
C12231,23.645700751930754,0
C12232,15.557782155838213,0
C12233,16.554770053262445,0
C12234,13.59939044461482,0
C12235,13.201076235288452,0
C12236,12.024585335664923,0
C12237,18.373975864369317,0
C12238,12.607738889044334,0
C12239,14.767562116034114,0
C12240,16.25587044989723,0
C12241,12.991116816258899,0
C12242,15.379301781911774,0
C12243,14.715380953569312,0
C12244,18.147980315354197,0
C12246,19.460545685817713,0
C12247,10.988367453952858,0
C12248,14.289412829373225,0
C12249,11.2164629749179,0
C12250,17.47470270137477,0
C12251,13.506035289493248,0
C12252,15.013178085537678,0
C12253,10.676220915910267,0
C12254,10.226516963962405,0
C12255,10.848612926624261,0
C12256,12.37905864459937,0
C12257,14.217100061303247,0
C12258,12.538050094323575,0
C12260,12.467816113390317,0
C12261,15.095016510293782,0
C12262,12.21915622764004,0
C12263,13.046230932227695,0
C12264,9.770486916665709,0
C12265,17.280650538299,0
C12266,13.531707041666454,0
C12267,12.669909969761628,0
C12268,19.155764854966726,0
C12269,12.119584258001135,0
C12270,7.105149118202125,0
C12271,12.419535489468874,0
C12272,7.111214760373641,0
C12273,13.155964535695361,0
C12274,16.808734225096302,0
C12275,13.289032674582355,0
C12276,10.483717386594549,0
C12277,13.948221513909454,0
C12278,16.347866993219505,0
C12279,12.567096981841724,0
C12280,15.148257309558073,0
C12281,14.926179383467355,0
C12282,16.908608934943135,0
C12283,19.69229297039904,0
C12284,11.532336606491794,0
C12285,12.676745304722292,0
C12286,24.036911879816618,0
C12287,13.292870066739312,0
C12288,11.902730273801785,0
C12289,16.4988043259303,0
C12291,13.949090376140289,0
C12292,14.316018035478159,0
C12293,12.718536210848875,0
C12294,15.692654696442169,0
C12295,13.768878075144356,0
C12296,9.32734701074336,0
C12297,15.100535668527005,0
C12298,7.927549566293179,0
C12299,17.54120666780221,0
C12300,9.94286675800063,0
C12301,15.965603621838781,0
C12302,11.106128528961872,0
C12303,9.255446783011017,0
C12304,15.510181497128059,0
C12305,8.67896078152541,0
C12306,17.359895278863313,0
C12307,15.018051581430786,0
C12308,5.057195503958826,0
C12309,8.085000711823549,0
C12310,31.192814445285418,1
C12311,11.61555358394674,0
C12312,14.86232505677067,0
C12313,11.74764648509714,0
C12314,11.373762408617537,0
C12315,15.635866066614282,0
C12316,11.423726850402742,0
C12317,13.128066313824895,0
C12318,12.62434874298962,0
C12319,12.181938999759904,0
C12320,17.78934877753908,0
C12321,16.264415620292624,0
C12322,11.232933106310556,0
C12323,13.204376930459603,0
C12324,11.005340073157921,0
C12325,14.284930263288267,0
C12326,12.59830038753462,0
C12327,14.280028873862587,0
C12329,10.139834935345286,0
C12330,13.986534601879619,0
C12331,13.911362120068679,0
C12332,27.719500715236002,1
C12333,12.236389680877942,0
C12334,16.716237797783233,0
C12335,15.320864590367814,0
C12336,20.307548697428913,0
C12337,14.707397928123275,0
C12338,18.96552160235058,0
C12339,15.414326364362818,0
C12340,18.66934074277117,0
C12341,9.460600907766088,0
C12342,8.671408704219623,0
C12343,12.382176716811067,0
C12344,15.973186588824401,0
C12345,9.884534001938432,0
C12346,10.176454604855333,0
C12347,26.23159227474191,1
C12348,7.923326469448226,0
C12349,9.230571513930972,0
C12350,15.696310444261982,0
C12351,12.818540725461927,0
C12352,7.84520310818971,0
C12353,14.033516678373156,0
C12354,14.245759035522854,0
C12355,13.71400112448434,0
C12356,12.20071926061244,0
C12357,9.095901437235398,0
C12358,14.420622123692839,0
C12359,17.186249839455744,0
C12360,12.707829622152339,0
C12361,15.881922493040399,0
C12362,10.564654236723019,0
C12363,15.424667226181274,0
C12364,14.204513525789569,0
C12365,12.926598095307831,0
C12366,13.439037503935571,0
C12367,17.01496487651463,0
C12368,12.806568287172967,0
C12369,18.47708738100705,0
C12370,11.350543305359128,0
C12371,14.158181339530419,0
C12372,10.835854846214295,0
C12373,11.618191426531354,0
C12374,16.537002378000206,0
C12375,11.316114031866826,0
C12376,10.617853852192294,0
C12377,11.558354546079869,0
C12378,18.21233896825408,0
C12381,14.94844215218873,0
C12382,14.736891259031493,0
C12383,12.235857282608702,0
C12384,19.6768114471181,0
C12385,10.27974019889907,0
C12386,14.030410251166048,0
C12387,11.881894526800195,0
C12388,12.61450172940877,0
C12389,8.84893403183879,0
C12390,15.424348864202205,0
C12391,10.247413829566314,0
C12392,16.777787796219737,0
C12393,15.485866303016243,0
C12394,9.888674950404813,0
C12395,12.35544355118604,0
C12396,18.349179129390848,0
C12397,13.716204220237357,0
C12398,12.52622736234104,0
C12399,14.43321557758436,0
C12400,12.863435123469577,0
C12401,15.145452300335108,0
C12402,17.782046568687257,0
C12403,8.494487757378156,0
C12404,9.402476986303913,0
C12405,13.356634203783186,0
C12406,13.589175054797861,0
C12407,16.35516814458161,0
C12408,12.613240422153945,0
C12409,12.545575275492995,0
C12410,23.294819437265854,0
C12411,16.126712088319756,0
C12412,15.544032340984046,0
C12413,14.177494715069686,0
C12414,9.938826997845855,0
C12415,9.56835068053941,0
C12416,12.652736336624585,0
C12417,17.242257415982877,0
C12418,26.562325615929254,1
C12419,14.387658803640521,0
C12420,15.424522731744425,0
C12421,12.493286255514635,0
C12422,12.134777328744896,0
C12423,12.784739178163306,0
C12424,11.390206616019356,0
C12425,14.550019703582695,0
C12426,14.995705388082309,0
C12427,10.131208471769474,0
C12428,13.226770885431154,0
C12429,13.021831684804933,0
C12430,13.524014051564382,0
C12431,13.449367596211651,0
C12432,13.029207886830882,0
C12433,19.764952963918855,0
C12434,26.550449706217428,1
C12435,15.769783801819473,0
C12436,23.478026870873762,0
C12437,7.217009380622073,0
C12438,14.96957744580526,0
C12439,23.79364731061351,0
C12440,9.668203360855399,0
C12441,18.576179745459655,0
C12442,7.153617686360731,0
C12443,13.599863942588817,0
C12444,15.481179794985433,0
C12445,16.099471217513663,0
C12446,20.88847767459049,0
C12447,15.346973656374088,0
C12448,14.613354733447895,0
C12449,7.548575092643193,0
C12450,12.373682457443035,0
C12451,14.220315314931204,0
C12452,11.618265563443343,0
C12453,16.305164131903243,0
C12454,11.026698964215715,0
C12455,13.71005856596004,0
C12456,7.381713857327064,0
C12457,8.870569852401564,0
C12458,16.542922516764385,0
C12459,9.215257013095206,0
C12460,19.46770775137909,0
C12461,13.674839310560941,0
C12462,12.693959144854169,0
C12463,16.359744491211725,0
C12464,15.407918324130293,0
C12465,9.825421409404328,0
C12466,13.942326661561768,0
C12467,11.802416766219894,0
C12468,8.372569536602832,0
C12469,14.789966612698628,0
C12470,14.213386054871538,0
C12471,16.01155687695634,0
C12472,12.464485391515135,0
C12473,24.59997791160513,0
C12474,16.661371850869852,0
C12475,13.330258511437451,0
C12476,16.635207909734543,0
C12477,23.816800742930113,0
C12478,12.125218208947656,0
C12479,16.816538583845183,0
C12480,15.008401368746545,0
C12481,9.073742832679521,0
C12482,18.454432762541774,0
C12483,11.103954404235509,0
C12484,12.989777912751272,0
C12485,13.113022755901435,0
C12486,13.602669731313158,0
C12487,12.503826386423292,0
C12488,17.086669213482374,0
C12489,14.875822065499788,0
C12490,15.006924069796765,0
C12491,10.957475851600119,0
C12492,12.511124432003607,0
C12493,9.670253061525075,0
C12494,13.902980367439454,0
C12495,19.728668671152963,0
C12497,29.065122483167443,1
C12498,14.113786434912544,0
C12499,8.861304927894137,0
C12500,12.411790416018096,0
C12501,11.091570631666436,0
C12502,12.43679019625946,0
C12503,9.969010162476792,0
C12504,15.04107219783469,0
C12505,17.419298684975757,0
C12506,13.860993834738714,0
C12507,10.621842192765545,0
C12508,14.308154528395347,0
C12509,10.7431840160111,0
C12510,16.22847489015335,0
C12511,9.849550873058476,0
C12512,21.546255336568578,0
C12513,17.390229622416186,0
C12514,18.478532679293778,0
C12515,23.396750218252105,0
C12516,6.996320611482811,0
C12517,16.741043211574347,0
C12518,16.902159328183053,0
C12519,8.958602282227783,0
C12520,16.160483302748563,0
C12521,11.08416207784692,0
C12522,18.795622034836622,0
C12523,12.616478110465357,0
C12524,10.46131245175537,0
C12525,14.868436038209119,0
C12526,10.706448380550835,0
C12527,11.392713114366943,0
C12528,32.21737007917233,1
C12529,10.08067825682077,0
C12530,11.36658934527055,0
C12531,10.241200350095085,0
C12532,10.735949744402873,0
C12533,15.299349002317667,0
C12534,8.493420177531052,0
C12535,13.81876882571822,0
C12536,16.53465248146174,0
C12537,21.068280324554554,0
C12538,19.60922675211876,0
C12539,13.159565355866684,0
C12540,11.04928191843879,0
C12541,13.515221299612076,0
C12542,15.846240823574343,0
C12543,12.513449527834894,0
C12544,11.950669129852361,0
C12545,22.492803172194886,0
C12546,11.70175464514304,0
C12547,19.42828371525823,0
C12548,9.860690134144601,0
C12549,9.708095377878474,0
C12550,16.289479524403205,0
C12551,12.171625830147564,0
C12552,12.092661224112188,0
C12553,13.1318133393352,0
C12554,17.346565987037323,0
C12555,11.681785011325013,0
C12556,7.930244108724073,0
C12557,5.466998754716143,0
C12558,11.173641638010611,0
C12559,24.26988355902102,0
C12560,13.335282280835683,0
C12561,25.328470464657453,1
C12562,11.777750280395075,0
C12563,10.748447978382385,0
C12564,15.494228354016789,0
C12565,15.639615385502047,0
C12566,10.646023098971453,0
C12567,15.463340344044019,0
C12568,11.84320813789967,0
C12569,15.007712233121728,0
C12570,16.45625207896783,0
C12571,13.297467153326824,0
C12572,17.362884134789724,0
C12573,21.41561631269171,0
C12574,13.921023618589803,0
C12575,14.466646808130514,0
C12576,13.067532139673574,0
C12577,17.943079572663322,0
C12578,16.442132667143614,0
C12579,13.945911463948246,0
C12580,15.38920384171357,0
C12581,15.167375581756312,0
C12582,14.527368110380609,0
C12583,19.33227180223712,0
C12584,14.402861924279318,0
C12585,9.722639509292657,0
C12586,10.390290214483576,0
C12587,11.567692690460735,0
C12588,9.588863916870073,0
C12589,33.85609887665082,1
C12590,20.299857942784605,0
C12591,12.427780656619055,0
C12592,8.050819442278405,0
C12593,12.983608128337707,0
C12594,10.41008839739604,0
C12595,14.326476616737406,0
C12596,12.310515075095452,0
C12597,27.023516923930167,1
C12598,13.879271699000453,0
C12599,8.842611415020263,0
C12600,13.946333939652236,0
C12601,8.66269617037844,0
C12602,14.215643059992747,0
C12603,17.517824222878634,0
C12604,14.503510057490793,0
C12605,18.422016582621513,0
C12606,14.3138930050445,0
C12607,12.561023809781076,0
C12608,15.211403728909032,0
C12609,9.883580726794145,0
C12610,9.724376142871707,0
C12611,10.189696256856768,0
C12612,12.446790064964475,0
C12613,18.632782417263634,0
C12614,11.414980389918346,0
C12615,13.703999186671984,0
C12616,14.634398118291905,0
C12617,11.781228265458447,0
C12618,17.22239423709099,0
C12619,17.2051079898911,0
C12620,12.06701580340212,0
C12621,13.280519014159362,0
C12622,7.787472337089309,0
C12623,10.288569701702171,0
C12624,17.713508187065,0
C12625,14.29194763258255,0
C12626,14.614973326146544,0
C12627,14.676124339872269,0
C12628,14.587156134782045,0
C12629,21.031305488213732,0
C12630,14.876694933976973,0
C12631,15.892810107913077,0
C12632,12.502088050139012,0
C12633,15.637375754315356,0
C12634,16.395530906528936,0
C12635,20.64574195914937,0
C12636,14.850640883468182,0
C12637,15.538633597100059,0
C12638,15.50002039553787,0
C12639,11.63935030302617,0
C12640,9.29797622215606,0
C12641,17.552547257753705,0
C12642,8.661928027274424,0
C12643,14.76586394731163,0
C12644,11.554782564625256,0
C12645,8.938855386597567,0
C12646,15.452515710730452,0
C12647,9.467226294744314,0
C12648,18.63789268791461,0
C12650,16.451526475694394,0
C12651,14.985443122042897,0
C12652,14.911657154909532,0
C12653,14.275435600773678,0
C12654,16.51797441604733,0
C12655,12.399318911495131,0
C12656,7.403159671306827,0
C12657,19.570329725406292,0
C12658,9.520631412180496,0
C12659,13.26535874077961,0
C12660,11.227768314150676,0
C12661,15.373246079221262,0
C12663,12.153143756523633,0
C12664,12.447922829898019,0
C12665,12.451315529670158,0
C12666,13.341489767852647,0
C12667,12.504252647791928,0
C12668,13.370177073439168,0
C12669,25.338575076556126,1
C12670,12.703284641934873,0
C12671,12.161841177186966,0
C12672,16.03360611052601,0
C12673,15.012394548986041,0
C12674,13.95116518894082,0
C12675,17.49524597176544,0
C12676,13.210434216661351,0
C12677,9.868459507622791,0
C12678,13.358144341864648,0
C12679,15.761871996204832,0
C12680,15.354730421415812,0
C12681,14.610554967489408,0
C12682,12.968826400893096,0
C12683,11.255828102860976,0
C12684,20.96141698061303,0
C12685,14.97173073670883,0
C12686,13.987107963231738,0
C12687,11.548323578240456,0
C12688,14.046250101350013,0
C12689,7.241279062754067,0
C12690,10.047555911202865,0
C12691,14.468831472886166,0
C12692,7.9193585211880855,0
C12693,9.649468865086998,0
C12694,8.398479142589728,0
C12695,17.337797300811367,0
C12696,13.322208714555448,0
C12697,17.365128752142315,0
C12698,16.495456338941587,0
C12699,11.730811959507486,0
C12700,15.943113006130814,0
C12701,12.090409169101545,0
C12702,15.110687316523682,0
C12703,16.604661499752563,0
C12704,14.494109831491283,0
C12705,16.937275838621527,0
C12706,16.173911430324186,0
C12707,14.56827541089026,0
C12708,11.801935905901894,0
C12709,10.535484801485733,0
C12710,14.896138617850719,0
C12712,16.033026574738376,0
C12713,8.94461976136491,0
C12714,15.385143406648208,0
C12715,13.160179346324904,0
C12716,9.697702065151184,0
C12717,7.612026456245781,0
C12718,9.905748555353165,0
C12719,10.030244157175801,0
C12720,14.090289969282368,0
C12721,16.002775971155963,0
C12722,12.268321329370542,0
C12723,14.932541927892967,0
C12724,16.68225834125377,0
C12725,14.785912047736613,0
C12726,12.251832499502541,0
C12727,13.961479983866147,0
C12728,14.745103845978067,0
C12729,16.944708310716837,0
C12730,12.93205164934996,0
C12731,14.006856465793527,0
C12732,10.635250916524901,0
C12733,15.542433570069985,0
C12734,17.96999628872859,0
C12735,14.263172705408437,0
C12736,8.500592050122624,0
C12737,15.290742566935878,0
C12738,11.058649755439665,0
C12739,8.071602812799796,0
C12740,16.334788933367648,0
C12741,13.551046606320538,0
C12742,15.97606043319321,0
C12743,17.061828803194715,0
C12744,13.559153704119053,0
C12745,13.808010122580225,0
C12746,13.446294663244704,0
C12747,6.790248579081272,0
C12748,12.376191583462111,0
C12749,17.36504491043229,0
C12750,14.286517605350538,0
C12751,9.944868264946123,0
C12752,13.949185978934134,0
C12753,11.43659651333634,0
C12754,13.46633809832611,0
C12755,25.407285064191136,1
C12756,14.167808167705912,0
C12757,14.34869942956519,0
C12758,10.300786909714994,0
C12759,20.504535351755756,0
C12760,12.954886152016373,0
C12761,11.986861227651445,0
C12762,17.16949851919854,0
C12763,10.413376082967606,0
C12764,10.196664064734694,0
C12765,9.771776028874106,0
C12766,11.417597169608221,0
C12767,10.63244586929889,0
C12768,14.299255905255789,0
C12769,8.084452742328331,0
C12770,14.21965087603014,0
C12771,15.89461343523043,0
C12772,13.764601910989763,0
C12773,18.793537273128567,0
C12774,11.926710991446617,0
C12775,9.700998410298343,0
C12776,12.032894577779318,0
C12777,21.435607654489377,0
C12778,6.745713612876332,0
C12779,12.595932702530385,0
C12780,8.435113866882089,0
C12781,14.175101735369907,0
C12782,17.537065418496837,0
C12783,12.535839679778634,0
C12784,13.299365309471419,0
C12786,13.184556175622816,0
C12787,18.481991350869524,0
C12788,13.406042591784729,0
C12789,10.43960687411406,0
C12790,14.585372876537795,0
C12791,19.38636965556119,0
C12792,10.048633291106638,0
C12793,10.27574403039569,0
C12794,7.1174674251735555,0
C12795,8.229072970366259,0
C12796,12.010544074914534,0
C12797,15.047980893229504,0
C12798,13.207954349062224,0
C12799,13.751251188620998,0
C12800,12.945576525388372,0
C12801,10.009666860466265,0
C12802,8.379235411477985,0
C12803,10.662161127463875,0
C12804,15.286627631686796,0
C12805,13.272180030240822,0
C12806,25.60677312791771,1
C12807,10.500291985935894,0
C12808,12.750423788146339,0
C12809,13.278713872448913,0
C12810,8.747989567816118,0
C12811,11.833105642870212,0
C12812,15.856020600013466,0
C12813,15.830642940195194,0
C12814,19.089089454039506,0
C12815,11.71662952347009,0
C12816,12.45609731736999,0
C12818,10.43198036113698,0
C12819,7.98718690592272,0
C12820,11.419581240995392,0
C12821,15.24962230994453,0
C12822,17.894673593453003,0
C12823,12.514877318314918,0
C12824,8.892644042255567,0
C12825,8.425882471691926,0
C12826,13.049937311757567,0
C12827,14.380159309932738,0
C12828,19.138918448194843,0
